類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AE23,88331455,瑞銀全球永續組合基金 (本基金有一定比重得投資於非投資等級之高風險債券基金且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,534691,0.23%,49904,0.02%,0,0.00%,30476,0.01%,615071,0.27%
AA1,92028997,群益中小型股基金,2498266,0.07%,4003425,0.11%,0,0.00%,8897604,0.24%,889761,0.02%,0,0.00%,26624,0.00%,16315680,0.44%
AD1,97978525,群益安穩貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,9738438,0.01%,5466785,0.01%,0,0.00%,981172,0.00%,16186395,0.02%
AA1,97984293,群益馬拉松基金,8117106,0.05%,12000790,0.08%,0,0.00%,40314612,0.26%,3537067,0.02%,0,0.00%,38445,0.00%,64008020,0.41%
AA1,20081352,群益店頭市場基金,5480719,0.12%,7883892,0.17%,0,0.00%,11721168,0.26%,1098861,0.02%,0,0.00%,33210,0.00%,26217850,0.58%
AA1,81591434,群益長安基金,2218744,0.06%,3165285,0.09%,0,0.00%,9457172,0.26%,886613,0.02%,0,0.00%,25294,0.00%,15753108,0.43%
AA1,19339782,群益創新科技基金,4047126,0.05%,6197944,0.08%,0,0.00%,19887650,0.26%,1864468,0.02%,0,0.00%,33095,0.00%,32030283,0.42%
AB1,17147605,群益真善美基金,557802,0.06%,839169,0.09%,0,0.00%,1852543,0.19%,185250,0.02%,0,0.00%,26930,0.00%,3461694,0.36%
AB1,18037845,群益平衡王基金,1355419,0.11%,1686491,0.14%,0,0.00%,2362787,0.19%,236275,0.02%,0,0.00%,27820,0.00%,5668792,0.47%
AB1,29243337,群益安家基金,303979,0.07%,486230,0.11%,0,0.00%,843550,0.19%,84358,0.02%,0,0.00%,24972,0.01%,1743089,0.40%
AE23,21723538,群益多重資產組合基金,540514,0.06%,0,0.00%,0,0.00%,1443620,0.16%,173232,0.02%,0,0.00%,30514,0.00%,2187880,0.24%
AA1,48675778,群益奧斯卡基金,613580,0.06%,1048180,0.10%,0,0.00%,2851199,0.26%,267300,0.02%,0,0.00%,24987,0.00%,4805246,0.44%
AA1,48749899,群益葛萊美基金,2560905,0.12%,3647021,0.17%,0,0.00%,5512680,0.26%,516813,0.02%,0,0.00%,26710,0.00%,12264129,0.58%
AB2,48787295,群益亞太新趨勢平衡基金,648807,0.07%,226947,0.02%,0,0.00%,2238449,0.24%,268615,0.03%,0,0.00%,93134,0.01%,3475952,0.38%
AA2,48852561,群益新興金鑽基金,280872,0.04%,218998,0.03%,0,0.00%,2249411,0.32%,337412,0.05%,0,0.00%,123341,0.02%,3210034,0.46%
AA2,25602535,群益東方盛世基金,675353,0.10%,10774,0.00%,0,0.00%,2044615,0.29%,295341,0.04%,0,0.00%,47865,0.01%,3073948,0.44%
AA2,25629892,群益華夏盛世基金,1936149,0.04%,947510,0.02%,0,0.00%,12525979,0.29%,1809306,0.04%,0,0.00%,78758,0.00%,17297702,0.40%
AA2,25675430,群益印巴雙星基金,394102,0.05%,211211,0.03%,0,0.00%,2293459,0.29%,331276,0.04%,0,0.00%,312510,0.04%,3542558,0.45%
AA2,26285038,群益東協成長基金,583561,0.06%,156931,0.02%,0,0.00%,2967723,0.32%,385801,0.04%,0,0.00%,29943,0.00%,4123959,0.45%
AA2,26300586,群益印度中小基金,17260367,0.12%,13358292,0.09%,0,0.00%,47796291,0.32%,6213529,0.04%,0,0.00%,746148,0.01%,85374627,0.58%
AA2,26385629,群益大中華雙力優勢基金,124556,0.04%,110572,0.03%,0,0.00%,1113640,0.32%,144768,0.04%,0,0.00%,41448,0.01%,1534984,0.45%
AA2,38486685,群益美國新創亮點基金,606241,0.03%,0,0.00%,0,0.00%,6598772,0.32%,857832,0.04%,0,0.00%,26727,0.00%,8089572,0.40%
AA2,38486708,群益全球關鍵生技基金,169931,0.02%,62512,0.01%,0,0.00%,2641497,0.32%,343398,0.04%,0,0.00%,40158,0.00%,3257496,0.40%
AA2,38524463,群益中國新機會基金,5248723,0.13%,2442583,0.06%,0,0.00%,11561454,0.29%,1669983,0.04%,0,0.00%,71060,0.00%,20993803,0.53%
AA2,38531773,群益工業國入息基金 (本基金之配息來源可能為本金),148825,0.08%,44692,0.02%,0,0.00%,639746,0.32%,83168,0.04%,0,0.00%,27784,0.01%,944215,0.48%
AE23,38648529,群益環球金綻雙喜基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),577471,0.05%,0,0.00%,0,0.00%,2337625,0.21%,269727,0.02%,0,0.00%,26827,0.00%,3211650,0.29%
AB2,42301416,群益中國金采平衡基金 (本基金有相當比例投資於非投資等級之高風險債券且配息來源可能為本金),1981,0.00%,2154,0.00%,0,0.00%,411217,0.24%,68535,0.04%,0,0.00%,32773,0.02%,516660,0.30%
AH21,42323777,群益深証中小100基金,93131,0.01%,36174,0.00%,254627,0.01%,2702977,0.15%,369890,0.02%,0,0.00%,251967,0.01%,3199512,0.18%
AA2,42369604,群益大印度基金,1104833,0.10%,817220,0.08%,0,0.00%,3486264,0.32%,453211,0.04%,0,0.00%,218499,0.02%,6080027,0.56%
AG,42385061,群益全球地產入息基金 (本基金有相當比例投資於非投資等級之高風險債券且配息來源可能為本金),18633,0.01%,0,0.00%,0,0.00%,954846,0.29%,138354,0.04%,0,0.00%,26737,0.01%,1138570,0.35%
AB2,42440058,群益金選報酬平衡基金 (本基金有相當比例投資於非投資等級之高風險債券且配息來源可能為本金),16355,0.01%,0,0.00%,0,0.00%,551785,0.27%,84385,0.04%,0,0.00%,26850,0.01%,679375,0.34%
AH21,42465424,群益那斯達克生技基金,15625,0.01%,2204,0.00%,42663,0.01%,399274,0.14%,75159,0.03%,0,0.00%,207387,0.07%,656986,0.23%
AH13,42481260,群益臺灣加權單日反向1倍基金,8159,0.00%,19625,0.01%,1793,0.00%,93487,0.04%,13828,0.01%,0,0.00%,102690,0.05%,235996,0.11%
AH13,42481276,群益臺灣加權單日正向2倍基金,235080,0.01%,679920,0.02%,79090,0.00%,1865166,0.05%,248689,0.01%,0,0.00%,143184,0.00%,3092949,0.08%
AA2,42519414,群益全球特別股收益基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1323015,0.29%,191112,0.04%,0,0.00%,26727,0.01%,1540854,0.34%
AH25,42543131,群益道瓊美國地產ETF基金,7136,0.00%,0,0.00%,30957,0.01%,730539,0.14%,154698,0.03%,0,0.00%,132060,0.02%,993476,0.19%
AH22,42553637,群益15年期以上電信業公司債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,17746693,0.03%,5324010,0.01%,0,0.00%,1938774,0.00%,25009477,0.05%
AH22,42553643,群益15年期以上科技業公司債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,15454218,0.03%,4636263,0.01%,0,0.00%,1698061,0.00%,21788542,0.05%
AH22,42553664,群益10年期以上金融債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,34199368,0.03%,10259803,0.01%,0,0.00%,3667439,0.00%,48126610,0.05%
AC23,72960111,群益全球優先順位非投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,9543494,0.27%,1459600,0.04%,0,0.00%,26727,0.00%,11029821,0.32%
AH22,73682045,群益15年期以上公用事業公司債ETF 基金,0,0.00%,0,0.00%,0,0.00%,4092764,0.05%,1364256,0.02%,0,0.00%,505003,0.01%,5962023,0.07%
AH22,73682050,群益15年期以上高評等公司債ETF 基金,0,0.00%,0,0.00%,0,0.00%,12087675,0.03%,3626294,0.01%,0,0.00%,1349632,0.00%,17063601,0.05%
AH22,73682158,群益15年期以上新興市場主權債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,18184246,0.04%,4364217,0.01%,0,0.00%,1989580,0.00%,24538043,0.05%
AF,73659017,群益2028 REVERSO美元保本基金 (保護型保本基金；保本比率為本金之115%，但投資人於基金到期日前提出買回申請，到期前之買回淨值不保證會高於基金保本率或發行價格),0,0.00%,0,0.00%,0,0.00%,235642,0.16%,23564,0.02%,0,0.00%,13747,0.01%,272953,0.19%
AJ2,73709234,群益潛力收益多重資產基金 (本子基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),9680380,0.02%,1968758,0.00%,0,0.00%,115089280,0.27%,18593528,0.04%,0,0.00%,33163,0.00%,145365109,0.34%
AH22,73709430,群益25年期以上美國政府債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,6300721,0.02%,3780430,0.01%,0,0.00%,738700,0.00%,10819851,0.03%
AH22,75955772,群益15年期以上A級美元公司債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,21552296,0.03%,5388083,0.01%,0,0.00%,2341992,0.00%,29282371,0.04%
AH22,75955885,群益15年期以上AAA-A醫療保健業美元公司債ETF基金,0,0.00%,0,0.00%,0,0.00%,66763,0.05%,33375,0.02%,0,0.00%,40571,0.03%,140709,0.10%
AE23,76317128,群益全民成長樂退組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),9878805,0.10%,101050,0.00%,0,0.00%,14348824,0.15%,2156337,0.02%,0,0.00%,26991,0.00%,26512007,0.28%
AE22,76317197,群益全民安穩樂退組合基金 (本基金配息來源可能為本金),31313,0.00%,0,0.00%,0,0.00%,1173865,0.13%,202973,0.02%,0,0.00%,25544,0.00%,1433695,0.16%
AE23,76317231,群益全民優質樂退組合基金 (本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),2534884,0.06%,40404,0.00%,0,0.00%,4882231,0.12%,931379,0.02%,0,0.00%,25915,0.00%,8414813,0.20%
AH22,76344618,群益1-5年期投資等級公司債ETF基金,0,0.00%,0,0.00%,0,0.00%,51829,0.03%,15547,0.01%,0,0.00%,36209,0.02%,103585,0.06%
AC21,76344835,群益全球策略收益金融債券基金 (本子基金有一定比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,12708457,0.24%,2247444,0.04%,0,0.00%,27459,0.00%,14983360,0.28%
AH22,76344856,群益0-1年期美國政府債券ETF基金,0,0.00%,0,0.00%,0,0.00%,99222,0.02%,39696,0.01%,0,0.00%,59525,0.01%,198443,0.03%
AH11,88330879,群益台灣精選高息ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),42868773,0.01%,116950512,0.03%,153206681,0.04%,200818663,0.05%,23428842,0.01%,0,0.00%,23291339,0.01%,254151448,0.06%
AA2,88343425,群益智慧聯網電動車基金,1152231,0.09%,423041,0.03%,0,0.00%,4346111,0.32%,564988,0.04%,0,0.00%,39188,0.00%,6525559,0.49%
AH11,88385901,群益台灣ESG低碳50ETF基金 (本基金之配息來源可能為收益平準金),7574485,0.03%,5278469,0.02%,6631616,0.03%,12407696,0.05%,1357090,0.01%,0,0.00%,1493773,0.01%,21479897,0.09%
AH11,88397435,群益台灣半導體收益ETF基金 (本基金之配息來源可能為收益平準金),7882313,0.05%,6505939,0.04%,11861152,0.08%,9504656,0.06%,831659,0.01%,0,0.00%,965326,0.01%,13828741,0.09%
AJ2,93148318,群益優化收益成長多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2034639,0.05%,145730,0.00%,0,0.00%,12008410,0.27%,1836585,0.04%,0,0.00%,27314,0.00%,16052678,0.37%
AH22,93155485,群益ESG 20年期以上BBB投資等級公司債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,89434134,0.03%,22358536,0.01%,0,0.00%,4770615,0.00%,116563285,0.04%
AC23,93176030,群益時機對策非投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,5307029,0.29%,766567,0.04%,0,0.00%,26764,0.00%,6100360,0.33%
AH11,93215250,群益台灣科技高息成長ETF基金 (本基金之配息來源可能為收益平準金且基金並無保證收益及配息),1051301,0.02%,2493812,0.04%,4246351,0.06%,3242702,0.05%,324271,0.00%,0,0.00%,514041,0.01%,3379776,0.05%
AH22,512532,群益優選收益非投資等級債券ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,19830731,0.05%,3966145,0.01%,0,0.00%,2572472,0.01%,26369348,0.06%
AL11,584520,群益台灣精選強棒主動式ETF基金 (本基金之配息來源可能為收益平準金),16152802,0.06%,22340526,0.08%,14663052,0.05%,37489000,0.13%,1640143,0.01%,0,0.00%,75167,0.00%,63034586,0.22%
AJ2,573256,群益印美戰略多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2647177,0.19%,1053186,0.08%,0,0.00%,3437932,0.25%,586270,0.04%,0,0.00%,270658,0.02%,7995223,0.57%
AH22,584541,群益0-5年期ESG投資等級公司債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,2049488,0.04%,491882,0.01%,0,0.00%,353453,0.01%,2894823,0.06%
AL11,650252,群益台灣科技創新主動式ETF基金 (本基金之配息來源可能為收益平準金),9887597,0.08%,12084243,0.10%,4377734,0.04%,23917312,0.19%,697589,0.01%,0,0.00%,77648,0.00%,42286655,0.34%
AA1,97972846,台中銀大發基金 (本基金配息來源可能為本金),190037,0.01%,368429,0.03%,0,0.00%,3162980,0.24%,295269,0.02%,0,0.00%,34000,0.00%,4050715,0.31%
AA1,18033138,台中銀數位時代基金 (本基金配息來源可能為本金),137532,0.02%,289148,0.04%,0,0.00%,1780056,0.26%,166881,0.02%,0,0.00%,25873,0.00%,2399490,0.35%
AD1,14290085,台中銀萬保貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,114449,0.02%,57216,0.01%,0,0.00%,27731,0.00%,199396,0.03%
AA2,25689835,台中銀中國精選成長基金,165654,0.05%,67630,0.02%,0,0.00%,1047152,0.29%,151252,0.04%,0,0.00%,50474,0.01%,1482162,0.41%
AJ2,88264765,台中銀GAMMA量化多重資產基金 (本基金配息來源可能為本金),14051,0.01%,0,0.00%,0,0.00%,303386,0.29%,45515,0.04%,0,0.00%,36667,0.04%,399619,0.38%
AA1,88315292,台中銀台灣優息基金,1321340,0.17%,2464464,0.31%,0,0.00%,2032134,0.26%,190515,0.02%,0,0.00%,24252,0.00%,6032705,0.77%
AA1,97997635,聯博大利基金,340539,0.03%,696983,0.06%,0,0.00%,2994947,0.25%,262060,0.02%,0,0.00%,23395,0.00%,4317924,0.36%
AE22,38522107,聯博收益傘型基金之聯博債券收益組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金及收益平準金),21467,0.00%,31831,0.00%,0,0.00%,2052325,0.17%,223418,0.02%,0,0.00%,44913,0.00%,2373954,0.20%
AE23,38522113,聯博收益傘型基金之聯博多元資產收益組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),1675511,0.00%,2196,0.00%,0,0.00%,150972545,0.23%,13450540,0.02%,0,0.00%,69240,0.00%,166170032,0.25%
AJ2,38633201,聯博多重資產傘型基金之聯博歐洲多重資產基金 (本基金得投資於非投資等級之高風險債券且配息來源可能為本金及收益平準金),58600,0.00%,629,0.00%,0,0.00%,3851517,0.25%,601799,0.04%,0,0.00%,44488,0.00%,4557033,0.30%
AJ2,38633217,聯博多重資產傘型基金之聯博亞太多重資產基金 (本基金得投資於非投資等級之高風險債券且配息來源可能為本金及收益平準金),132029,0.01%,121676,0.01%,0,0.00%,3715606,0.25%,580558,0.04%,0,0.00%,91857,0.01%,4641726,0.31%
AC23,38654486,聯博全球非投資等級債券基金 (基金之配息來源可能為本金),353710,0.00%,0,0.00%,0,0.00%,126445488,0.23%,12822011,0.02%,0,0.00%,106476,0.00%,139727685,0.26%
AC23,42546860,聯博美國非投資等級債券基金 (基金之配息來源可能為本金),1623,0.00%,0,0.00%,0,0.00%,697183,0.23%,125013,0.04%,0,0.00%,26662,0.01%,850481,0.28%
AA2,73671531,聯博中國A股基金,160993,0.02%,115108,0.02%,0,0.00%,1888835,0.27%,280627,0.04%,0,0.00%,36651,0.01%,2482214,0.36%
AJ2,77552894,聯博美國傘型基金之聯博美國多重資產收益基金 (本基金得投資於非投資等級之高風險債券且配息來源可能為本金),505045,0.00%,882,0.00%,0,0.00%,52993540,0.25%,8280239,0.04%,0,0.00%,56532,0.00%,61836238,0.29%
AA2,77552965,聯博美國傘型基金之聯博美國成長入息基金 (本基金並無保證收益及配息),334651,0.00%,998,0.00%,0,0.00%,59556997,0.25%,9678012,0.04%,0,0.00%,47929,0.00%,69618587,0.29%
AC21,88347148,聯博四年到期全球美元債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,3648545,0.14%,472985,0.02%,0,0.00%,12668,0.00%,4134198,0.16%
AL22,600606,聯博投資等級債入息主動式ETF基金 (本基金有一定比重得投資於非投資等級之高風險債券，配息來源可能為收益平準金且並無保證收益及配息),40773,0.00%,0,0.00%,0,0.00%,2108197,0.10%,389207,0.02%,0,0.00%,29877,0.00%,2568054,0.12%
AL22,649782,聯博優選全球非投資等級債券主動式ETF基金 (本基金主要投資於非投資等級之高風險債券，配息來源可能為收益平準金且並無保證收益及配息),2580,0.00%,0,0.00%,0,0.00%,1132801,0.08%,169919,0.01%,0,0.00%,169109,0.01%,1474409,0.10%
AA1,20094820,柏瑞巨人基金,371802,0.01%,641820,0.02%,0,0.00%,6967912,0.26%,653249,0.02%,0,0.00%,29738,0.00%,8664521,0.32%
AD1,73992978,柏瑞巨輪貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1046916,0.02%,523456,0.01%,0,0.00%,40702,0.00%,1611074,0.03%
AE23,99353053,柏瑞旗艦全球平衡組合基金,0,0.00%,0,0.00%,0,0.00%,3011529,0.10%,707266,0.02%,0,0.00%,19957,0.00%,3738752,0.13%
AE21,29229530,柏瑞旗艦全球成長組合基金,0,0.00%,0,0.00%,0,0.00%,2580540,0.16%,399276,0.02%,0,0.00%,11977,0.00%,2991793,0.18%
AE22,21709584,柏瑞旗艦全球債券組合基金 (本基金有一定比例之投資包含高風險非投資等級債券基金且本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,529391,0.16%,80325,0.02%,0,0.00%,8311,0.00%,618027,0.19%
AE23,48570676,柏瑞全球金牌組合基金,0,0.00%,0,0.00%,0,0.00%,504757,0.10%,126189,0.02%,0,0.00%,7889,0.00%,638835,0.12%
AA2,48807089,柏瑞拉丁美洲基金,276294,0.03%,21097,0.00%,0,0.00%,2337039,0.29%,389507,0.05%,0,0.00%,18397,0.00%,3042334,0.38%
AC21,48873398,柏瑞美國雙核心收益基金 (基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1776956,0.14%,319990,0.03%,0,0.00%,36348,0.00%,2133294,0.17%
AC23,10340936,柏瑞全球策略非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,32966662,0.24%,5852890,0.04%,0,0.00%,79481,0.00%,38899033,0.28%
AC23,25682798,柏瑞新興市場非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2222671,0.27%,339940,0.04%,0,0.00%,36719,0.00%,2599330,0.32%
AC21,31827266,柏瑞ESG新興市場企業策略債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2167744,0.23%,373050,0.04%,0,0.00%,30213,0.00%,2571007,0.28%
AC21,38495354,柏瑞新興亞太策略債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,3872414,0.22%,725929,0.04%,0,0.00%,40037,0.00%,4638380,0.26%
AA2,38547873,柏瑞亞洲亮點股票基金,169060,0.06%,112136,0.04%,0,0.00%,868162,0.30%,141807,0.05%,0,0.00%,19849,0.01%,1311014,0.45%
AC23,42329391,柏瑞亞太非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,6449460,0.27%,988794,0.04%,0,0.00%,42234,0.00%,7480488,0.32%
AE23,42383802,柏瑞環球多元資產基金 (本基金配息來源可能為本金),16840,0.00%,0,0.00%,0,0.00%,1027310,0.19%,124464,0.02%,0,0.00%,20409,0.00%,1189023,0.22%
AA2,42468457,柏瑞特別股息收益基金 (本基金並無保證收益及配息且配息來源可能為本金),329600,0.00%,0,0.00%,0,0.00%,145279960,0.29%,22674083,0.05%,0,0.00%,66906,0.00%,168350549,0.34%
AJ2,42551758,柏瑞多重資產特別收益基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),39698,0.00%,0,0.00%,0,0.00%,39681682,0.27%,6427208,0.04%,0,0.00%,62315,0.00%,46210903,0.31%
AA2,73678302,柏瑞中國A股量化精選基金,113533,0.02%,15837,0.00%,0,0.00%,2055483,0.32%,287760,0.05%,0,0.00%,24806,0.00%,2497419,0.39%
AC23,76306086,柏瑞新興邊境非投資等級債券基金 (本基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,2156971,0.27%,342549,0.04%,0,0.00%,35346,0.00%,2534866,0.32%
AJ2,76547331,柏瑞新興動態多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),62067,0.02%,68032,0.02%,0,0.00%,1045928,0.27%,164800,0.04%,0,0.00%,35032,0.01%,1375859,0.35%
AC21,76886182,柏瑞ESG量化債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),314738,0.00%,2195,0.00%,0,0.00%,32488940,0.20%,5147311,0.03%,0,0.00%,71855,0.00%,38025039,0.24%
AJ2,88110832,柏瑞ESG量化多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),355159,0.01%,276493,0.00%,0,0.00%,15311633,0.27%,2431816,0.04%,0,0.00%,40337,0.00%,18415438,0.33%
AC21,88172061,柏瑞全球策略量化債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),66446,0.00%,483,0.00%,0,0.00%,6181842,0.21%,951053,0.03%,0,0.00%,46711,0.00%,7246535,0.25%
AA2,88194298,柏瑞ESG量化全球股票收益基金 (本基金配息來源可能為本金),229622,0.01%,215012,0.01%,0,0.00%,4706058,0.26%,807235,0.05%,0,0.00%,53427,0.00%,6011354,0.34%
AJ2,88256272,柏瑞趨勢動態多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),103256,0.00%,76494,0.00%,0,0.00%,10382426,0.26%,1677454,0.04%,0,0.00%,39669,0.00%,12279299,0.31%
AA2,88341812,柏瑞ESG減碳全球股票基金,2048,0.00%,0,0.00%,0,0.00%,3526193,0.28%,571248,0.05%,0,0.00%,27966,0.00%,4127455,0.33%
